title,type,radar_notes,radar_peak,radar_scratch,radar_soflan,radar_charge,radar_chord,notes,radar_top
do the thing feat. Kanae Asaba,A,94.96,82.86,53.76,0,0,104.8,1171,CHORD
do the thing feat. Kanae Asaba,H,63.02,55.71,44.32,0,0,33.73,777,NOTES
Do What You Want,A,97.28,100,63.49,0,61.56,91.16,1027,PEAK
Do What You Want,H,61,60,24.84,0,37.04,25.27,644,NOTES
DoLL,A,68.6,67.14,25.91,0,0,61.51,810,NOTES
DoLL,H,53.01,54.28,25.91,0,0,29.28,626,PEAK
DOMINION,A,129.69,142.1,64.68,0,0,135.63,1636,PEAK
DOMINION,H,94.66,84.29,61.22,0,0,81.68,1194,NOTES
Don't be afraid myself,A,93.8,102.64,37.86,0,0,77.87,1155,PEAK
Don't be afraid myself,H,77.95,74.29,27.21,0,0,41.8,960,NOTES
Don't believe the hype,A,127.03,117.1,166.41,0,165.82,138.91,1666,SCRATCH
Don't believe the hype,H,86.39,81.42,135.32,0,123.15,90.67,1133,SCRATCH
Don't let it go,A,81.9,81.42,39.21,0,0,54.57,852,NOTES
Don't let it go,H,62.18,61.42,37.12,0,0,19.23,647,NOTES
Don't Stop The Music feat. Kanae Asaba,A,77.12,78.57,36.9,0,0,54.95,944,PEAK
Don't Stop The Music feat. Kanae Asaba,H,55.06,47.14,32.73,0,0,23.04,674,NOTES
Don't Stop!,A,40.43,42.85,11.05,0,0,25.58,453,PEAK
Don't Stop!,H,38.2,41.42,10.4,0,0,20.77,428,PEAK
Donkey Donk,A,92.3,84.27,54.97,0,160.76,80.56,1150,CHARGE
Donkey Donk,H,71.59,68.57,51.45,0,108.48,39.6,892,CHARGE
DORNWALD ~Junge~,A,144.36,144.73,38.69,0,0,114.83,1903,PEAK
DORNWALD ~Junge~,H,88.22,72.86,9.94,0,0,30.39,1163,NOTES
Double Dribble,A,133.68,113.15,151.26,0,0,138.44,1683,SCRATCH
Double Dribble,H,80.15,74.28,137.2,0,0,60.89,1009,SCRATCH
double thrash,A,96.23,85.71,67.43,0,0,61.59,1206,NOTES
double thrash,H,85.06,81.42,36.62,0,0,46.87,1066,NOTES
Double♥♥Loving Heart,A,71.17,67.14,24.52,0,0,74.75,909,CHORD
Double♥♥Loving Heart,H,52.53,51.42,24.52,0,0,34.46,671,NOTES
Dr. Chemical & Killing Machine,A,141.24,134.21,27.23,0,0,116.38,1700,NOTES
Dr. Chemical & Killing Machine,H,80.09,75.71,23.59,0,0,40.28,964,NOTES
Dr.LOVE,A,28.43,40.01,10.71,0,0,2.8,290,PEAK
Dr.LOVE,H,25.58,28.57,10.71,0,0,1.79,261,PEAK
Drastic Dramatic,A,147.76,122.36,26.83,0,0,131.6,1765,NOTES
Drastic Dramatic,H,103.06,88.57,24.39,0,0,68.66,1231,NOTES
DREAM OF SPACE UFO ABDUCTION,A,109.66,107.89,15.73,0,0,99.01,1371,NOTES
DREAM OF SPACE UFO ABDUCTION,H,73.75,62.86,9.9,0,0,15.3,922,NOTES
Dreaming Dream,A,91.43,84.29,27.97,0,0,110.19,1143,CHORD
Dreaming Dream,H,57.51,55.72,16.89,0,0,44.75,719,NOTES
Dreamship,A,79.9,68.57,14.88,0,0,73.94,978,NOTES
Dreamship,H,55.95,50,8.92,0,0,25.11,685,NOTES
Drive Me Crazy,A,96.68,84.28,54.79,0,0,100.27,1157,CHORD
Drive Me Crazy,H,58.82,51.42,43.83,0,0,32.77,704,NOTES
Driver,A,76.66,70,85.07,0,0,66.95,906,SCRATCH
Driver,H,55.08,55.71,47.47,0,0,34.21,651,PEAK
DROP,A,109.23,119.73,32.14,0,0,88.58,1337,PEAK
DROP,H,91.08,82.84,23.79,0,0,48.56,1115,NOTES
Drop It,A,116.68,100,90.45,0,18.45,76.08,1419,NOTES
Drop It,H,84.85,70,92.86,0,10.92,26.87,1032,SCRATCH
Drop Syndicate,A,150.36,158.92,136.1,0,134.5,146.32,1861,PEAK
Drop Syndicate,H,80.88,81.42,67.11,0,45,39.81,1001,PEAK
DropZ-Line-,A,132.65,130.26,95.58,139.55,7.03,114.37,1648,SOFLAN
DropZ-Line-,H,88.62,80.01,52.2,117.32,3.28,46.55,1101,SOFLAN
DRUNK MONKY,A,139.43,118.42,28.48,0,0,112.17,1177,NOTES
DRUNK MONKY,H,98.68,78.57,29.34,0,0,61.45,833,NOTES
dual control,A,90.16,78.57,36.9,23.62,0,58.57,961,NOTES
dual control,H,71.57,70,36.9,23.53,0,39.59,763,NOTES
DUAL STRIKER,A,154.21,128.94,51.04,0,45.46,148.81,1960,NOTES
DUAL STRIKER,H,100.53,80,37.28,0,23.12,74.78,1277,NOTES
DUE TOMORROW,A,103.15,123.68,38.52,24.54,0,39.81,1073,PEAK
DUE TOMORROW,H,76.04,92.85,35.02,19.79,0,9.79,791,PEAK
DXY!,A,107.73,136.85,50.84,0,0,72.14,1158,PEAK
DXY!,H,90.05,95.71,30.5,0,0,51.73,968,PEAK
Dynamite,A,151.3,142.1,160.03,0,121.39,177.08,1953,CHORD
Dynamite,H,96.55,81.43,127.95,0,24.53,103.94,1246,SCRATCH
e-motion 2003 -romantic extra-,A,76.01,94.28,9.4,0,0,49.21,1001,PEAK
earth scape,A,50.47,70.01,8.56,158.74,0,53.25,644,SOFLAN
earth scape,H,41.54,45.71,3.99,154.88,0,30.59,530,SOFLAN
EBONY & IVORY,A,146.6,144.73,76.59,0,0,136.06,1520,NOTES
EBONY & IVORY,H,85.85,80,39.35,0,0,50.23,890,NOTES
EBONY & IVORY,L,180.7,171.42,36.4,106.68,75.1,153.44,1887,NOTES
ECHIDNA,A,144.54,147.36,55.17,0,183.75,127.95,1775,CHARGE
ECHIDNA,H,90.47,92.85,33.81,0,117.6,42.92,1111,CHARGE
Echoes of Sunfall,A,125.58,122.36,62.68,0,30.15,116.41,1518,NOTES
Echoes of Sunfall,H,69.33,70,41.59,0,9.37,61.29,838,PEAK
EDEN,A,109.32,88.57,29.21,0,0,117.62,1363,CHORD
EDEN,H,77.71,65.71,23.36,0,0,64.95,969,NOTES
EDEN,L,131.28,113.15,46.74,0,0,145.09,1637,CHORD
Egret and Willow,A,103.48,101.31,63.78,0,0,113.02,1383,CHORD
Egret and Willow,H,63.46,64.29,57.78,0,0,54.66,848,PEAK
Eine Haube ~聖地の果てにあるもの~,A,118.36,126.31,25.46,0,0,105.94,1321,PEAK
Eine Haube ~聖地の果てにあるもの~,H,65.23,57.15,25.47,0,0,42.14,728,NOTES
Eleanor,A,100.8,98.57,22.29,0,38.75,111.05,1219,CHORD
Eleanor,H,58.46,57.14,12.65,0,16.56,31.76,707,NOTES
Electro Tuned(the SubS mix),A,54.73,70.01,14.11,0,0,28.89,537,PEAK
Electro Tuned(the SubS mix),H,49.21,52.84,13.36,0,0,18.89,483,PEAK
Elektrick U-Phoria,A,125.15,102.63,64.05,0,0,118.63,1566,NOTES
Elektrick U-Phoria,H,80.24,67.14,41.92,0,0,60.77,1004,NOTES
Elektrick U-Phoria,L,163.57,160.71,75.11,0,109.04,162.15,2050,NOTES
Element of SPADA,A,79.47,81.43,11.61,0,0,87.53,1047,CHORD
Element of SPADA,H,52.06,51.43,11.61,0,0,27.33,686,NOTES
Element of SPADA,L,118.39,103.94,12.16,0,88.6,140.89,1560,CHORD
elemental bender feat. Kanae Asaba,A,66.99,62.85,37.81,0,0,37.29,826,NOTES
elemental bender feat. Kanae Asaba,H,49.14,45.71,24.8,0,0,8.85,606,NOTES
Elemental Creation,A,161.58,153.57,58.11,0,0,174.38,2130,CHORD
Elisha,A,91.64,110.52,19.12,0,170.34,66.42,1152,CHARGE
Elisha,H,59.97,75.7,19.7,0,79.21,18.59,754,CHARGE
ELYSIUM,A,119.69,117.1,78.52,0,67.12,117.58,1377,NOTES
ELYSIUM,H,68.67,61.42,36.09,0,8.59,43.26,790,NOTES
Ember Lights,A,113.37,101.31,28.35,0,86.73,107.54,1369,NOTES
Ember Lights,H,69.73,67.14,18.1,0,112.86,47.87,842,CHARGE
Ember Lights,L,131.01,121.05,19.91,0,193.54,124.87,1582,CHARGE
Emera,A,107.69,109.21,77.86,0,24.74,109.76,1179,CHORD
Emera,H,75.9,72.85,56.56,0,19.68,54.07,831,NOTES
EMERALDAS,A,156.29,167.85,104.41,113.61,150.38,158.02,1833,PEAK
EMERALDAS,H,107.35,105.26,92.01,101.02,100.31,98.08,1258,NOTES
EMOTiON TRiPPER,A,94.13,87.14,39.35,0,43.4,100.34,1098,CHORD
EMOTiON TRiPPER,H,64.21,57.14,32.48,0,21.87,44.32,749,NOTES
empathy,A,66.17,75.72,6.47,79.8,0,39.3,743,SOFLAN
empathy,H,62.61,64.29,6.48,66.26,0,35.88,703,SOFLAN
Empire of Fury,A,140.26,134.21,103.03,0,0,135.1,1700,NOTES
Empire of Fury,H,91.59,82.86,58.91,0,0,63.65,1110,NOTES
Empire State Glory,A,111.8,94.28,38.61,0,0,92.73,1329,NOTES
Empire State Glory,H,78.08,64.28,20.84,0,0,21.51,928,NOTES
EMPTY OF THE SKY,A,67.03,81.42,20.85,0,0,68.34,843,PEAK
EMPTY OF THE SKY,H,41.82,65.72,19.69,0,0,24.23,526,PEAK
encounter,A,132.97,121.05,53.08,0,0,116.23,1679,NOTES
encounter,H,71.83,64.28,47.9,0,0,52.92,907,NOTES
end of world,A,99.89,98.57,22.38,0,0,76.17,1268,NOTES
end of world,H,72.79,84.29,21.81,0,0,42.49,924,PEAK
Energy Drive,A,88.54,103.94,20.69,0,126.48,72.31,1122,CHARGE
Energy Drive,H,60.22,65.71,17.82,0,65.16,19.33,763,PEAK
Engraved Mark,A,106.64,91.42,90.92,0,0,84.33,1222,NOTES
Engraved Mark,H,61.07,65.71,41.32,0,0,11.71,700,PEAK
entelecheia,A,148.19,134.21,5.86,0,114.94,128.28,1657,NOTES
entelecheia,H,98.92,94.29,5.85,0,41.72,55.01,1106,NOTES
era (nostalmix),A,73.16,71.42,6.1,109.32,0,11.05,786,SOFLAN
era (nostalmix),H,49.17,71.43,10.97,91.28,0,14.17,555,SOFLAN
era (step mix),A,77.52,74.28,16.14,100.69,0,12.71,875,SOFLAN
era (step mix),H,64.94,54.28,16.12,88.06,0,8.51,733,SOFLAN
eRAseRmOToRpHAntOM,A,115.5,109.21,51.4,72.84,0,115.89,1686,CHORD
eRAseRmOToRpHAntOM,H,91.8,97.15,55.4,51.09,0,87.08,1340,PEAK
Ergosphere,A,126.27,111.84,16.53,0,145.36,109.8,1391,CHARGE
Ergosphere,H,86.24,70,13.22,0,78.9,44.79,950,NOTES
EROICA,A,164.32,200,33.5,0,129.16,124.33,2040,PEAK
EROICA,H,96.26,111.84,17.05,0,147.27,67.43,1193,CHARGE
Erosion Mark,A,94.46,88.57,47.09,0,0,75.17,1096,NOTES
Erosion Mark,H,67.92,64.29,37.68,0,0,28.23,788,NOTES
Eternal Tears,A,56.45,72.86,11.3,0,0,77.3,691,CHORD
Eternal Tears,H,45.01,44.28,10.71,0,0,53.38,551,CHORD
Euphoric Lagoon,A,103.7,100,19,0,0,104.51,1312,CHORD
Euphoric Lagoon,H,64.42,62.85,13.82,0,0,36.78,815,NOTES
EURO-ROMANCE,A,81.7,84.28,34.38,0,0,82.6,1056,PEAK
EURO-ROMANCE,H,72.18,71.42,29.87,0,0,59.94,933,NOTES
EVANESCENT,A,147.5,114.47,57.08,123.53,110.26,122.07,1845,NOTES
EVANESCENT,H,99.22,81.43,47.19,105.13,3.28,48.5,1241,SOFLAN
Evans,A,131.11,125,103.58,0,0,113.18,1440,NOTES
Evans,H,102.06,111.84,76.95,0,0,97.5,1121,PEAK
evergreen,A,74.2,81.42,17.35,0,0,56.19,997,PEAK
Everlasting Last,A,90.54,78.57,35.79,0,0,72.49,1124,NOTES
Everlasting Last,H,67.34,57.14,17.01,0,0,28.16,836,NOTES
Everlasting Message,A,159.04,159.92,74.19,0,178.03,139.31,1970,CHARGE
Everlasting Message,H,96.74,102.63,70.08,0,72.07,70.53,1197,PEAK
Everlasting Resort,A,84.03,88.58,20.42,0,104.06,68.1,959,CHARGE
Everlasting Resort,H,58.61,60,15.95,0,35.81,34.43,669,PEAK
everlastingeuphoria:,A,106.05,102.63,39.78,0,0,83.3,1243,NOTES
everlastingeuphoria:,H,72.94,65.71,31.69,0,0,45.68,855,NOTES
EX-MASSIVE FIGHTER,A,136.78,134.21,46.21,0,0,137.15,1725,CHORD
examination leave,A,150.74,115.78,29.51,0,0,163.38,1712,CHORD
examination leave,H,85.6,71.42,29.51,0,0,74.67,972,NOTES
Exchange Place,A,68.97,72.86,25.6,0,0,67.26,903,PEAK
Exchange Place,H,49.35,47.14,20.59,0,0,31.16,646,NOTES
EXE,A,99.31,78.58,31.99,0,0,67.71,1131,NOTES
EXE,H,72.79,64.28,27.51,0,0,35.71,829,NOTES
Exhaust Hype,A,112.67,97.14,81.74,0,0,116.39,1426,CHORD
Exhaust Hype,H,78.53,67.15,53.53,0,0,60.82,994,NOTES
EXODUS SIGN,A,110.49,109.21,119.36,0,22.5,107.25,1366,SCRATCH
EXODUS SIGN,H,74.51,71.42,46.55,0,7.03,55.45,921,NOTES
Expanded !!,A,98.33,90,51.94,0,0,102.46,1324,CHORD
Expanded !!,H,58.53,50,43.3,0,0,13.15,788,NOTES
Explorer feat. ぷにぷに電機,A,86.5,77.15,29.7,0,0,67.33,1082,NOTES
Explorer feat. ぷにぷに電機,H,52.85,42.85,11.06,0,0,28.64,661,NOTES
Explorer feat. ぷにぷに電機,L,116.79,91.42,33.78,0,0,107.59,1461,NOTES
Express Emotion,A,102.71,82.86,32.97,0,0,89.16,1271,NOTES
Express Emotion,H,42.1,35.71,8.83,0,0,10.2,521,NOTES
EXTREME MACH COLLIDER,A,105.19,101.31,71.65,0,10.78,84.91,1305,NOTES
EXTREME MACH COLLIDER,H,61.5,65.72,33.47,0,2.81,17.63,763,PEAK
EXUSIA,A,153.83,132.89,69.65,0,0,142.11,1964,NOTES
EXUSIA,H,111.03,100,58.8,0,0,82.95,1417,NOTES
EYE OF THE HEAVEN,A,147.1,122.36,32.9,0,114,126.53,1824,NOTES
EZ DO DANCE,A,82.15,68.57,34.39,0,0,65.84,992,NOTES
EZ DO DANCE,H,59.13,51.42,21.72,0,0,33,714,NOTES
F,A,152.03,123.68,23.83,0,0,114.46,1813,NOTES
F,H,92.19,74.29,18.94,0,0,26.36,1099,NOTES
Fading Stars,A,109.46,88.58,45.5,0,0,98.91,1367,NOTES
Fading Stars,H,66.54,58.57,16.91,0,0,51.9,831,NOTES
fairy cocktail,A,67.71,60,17.27,0,49.9,38.45,828,NOTES
fairy cocktail,H,45.72,44.28,13.1,0,11.4,19.58,559,NOTES
FAKE TIME,A,115.59,130.26,43.1,0,0,106.92,1231,PEAK
FAKE TIME,H,86.01,106.57,37.62,0,0,57.47,916,PEAK
fallen leaves -IIDX edition-,A,153.92,147.36,39.22,0,138.61,128.23,1745,NOTES
fallen leaves -IIDX edition-,H,95.76,78.58,21.22,0,103.88,50.19,1085,CHARGE
Fantasia,A,103.68,84.28,45.07,0,0,110.86,1123,CHORD
Fantasia,H,72.11,58.57,35.65,0,0,56.31,781,NOTES
Fantastic Merry-Go-Round,A,82.75,77.14,48.29,0,43.6,82.59,1061,NOTES
Fantastic Merry-Go-Round,H,59.03,55.71,45.45,0,26.09,37.75,757,NOTES
FANTASTIC THREE,A,132.92,123.68,118.4,0,0,120.04,1649,NOTES
FANTASTIC THREE,H,94,95.72,70.47,0,0,58.48,1166,PEAK
Far east nightbird,A,84.68,81.42,13.84,0,0,62.83,1025,NOTES
Far east nightbird,H,56.34,50,13.24,0,0,24.83,682,NOTES
Farewell to Marrakech,A,89.64,101.31,15.73,0,0,50.44,1162,PEAK
Farewell to Marrakech,H,60.63,64.27,12.35,0,0,22.6,786,PEAK
Fascination MAXX,A,123.33,105.26,32.16,200,0,112.18,1313,SOFLAN
Fascination MAXX,H,82.28,88.57,21.21,185.29,0,69.98,876,SOFLAN
Fashion Fruit,A,114.88,105.26,75.29,0,0,111.93,1534,NOTES
Fashion Fruit,H,73.84,64.28,44.19,0,0,52.67,986,NOTES
Feedback,A,82.82,80,89.02,0,0,56.38,1010,SCRATCH
Feedback,H,68.55,67.15,54.36,0,0,35.65,836,NOTES
FEEL IT,A,90.02,121.05,33.01,0,0,79.23,1013,PEAK
FEEL IT,H,78.91,121.05,33.01,0,0,60.98,888,PEAK
Feel The Beat,A,145.35,123.68,106.14,0,0,121.41,1830,NOTES
Feel The Beat,H,89.67,85.7,92.02,0,0,59.87,1129,SCRATCH
Feel The Beat,L,176.21,189.28,106.14,0,0,172.97,2225,PEAK
Fegrix,A,133.99,114.47,95.48,0,0,108.78,1687,NOTES
Fegrix,H,93.09,77.14,46.3,0,0,36.7,1172,NOTES
FERMI♡PARADOX,A,98.18,97.14,60.08,0,40.31,111.57,1274,CHORD
FERMI♡PARADOX,H,64.66,62.85,46.59,0,7.66,46.47,839,NOTES
Fervidex,A,104.1,110.52,17.83,0,0,111.58,1361,CHORD
Fervidex,H,70,70,10.59,0,0,41.34,915,NOTES
Fiery Stallion,A,96.93,90,34.73,0,173.8,81.5,1220,CHARGE
Fiery Stallion,H,67.45,64.28,20.83,0,63.18,36.29,849,NOTES
FINALLY BLAZE,A,109.81,98.57,69.66,0,29.12,81.05,1424,NOTES
FINALLY BLAZE,H,69.78,62.85,39.89,0,16.56,31.9,905,NOTES
Fire Beat,A,111.97,110.52,42.78,64.16,1.87,91.81,1392,NOTES
Fire Beat,H,75.22,64.29,42.79,39.57,1.4,12,935,NOTES
FIRE FIRE,A,108.97,127.63,94.37,0,0,114.37,1405,PEAK
FIRE FIRE,H,71.89,71.42,85.33,0,0,46.15,927,SCRATCH
First Resolution,A,94.35,82.85,36.38,0,0,78.58,1077,NOTES
First Resolution,H,70.8,61.42,35.11,0,0,47.7,808,NOTES
Flämingo,A,143.26,134.21,106.27,0,105.54,113.88,1800,NOTES
FLARE -炎舞- ft.Nana Takahashi,A,106.69,87.15,41.14,0,13.13,106.37,1455,NOTES
FLARE -炎舞- ft.Nana Takahashi,H,70.47,60,36.85,0,8.75,40.62,961,NOTES
Flash Back 90's,A,91.07,87.15,57.39,0,0,65.83,1179,NOTES
Flash Back 90's,H,74.45,67.14,56.83,0,0,38.26,964,NOTES
Flash Back 90's,L,113.53,117.1,63.58,0,0,110.64,1470,PEAK
Flashes,A,139.8,134.21,83.12,0,132.9,106.94,1691,NOTES
Flashes,H,76.97,71.42,45.17,0,56.26,30.97,931,NOTES
Flashes,L,172.35,147.36,33.73,0,0,150.38,2090,NOTES
Flip Flap,A,97.34,85.71,51.14,0,0,108.76,1137,CHORD
Flip Flap,H,60.44,52.86,33.68,0,0,45.34,706,NOTES
FLOWER,A,115.28,125,52.35,0,36.9,113.25,1460,PEAK
FLOWER,H,72.24,70,18.97,0,16.09,39.43,915,NOTES
FLOWERS for ALBION,H,22.22,54.28,2.91,46.88,0,3.59,222,PEAK
Fly Above,A,76.38,74.28,16.98,0,0,100.24,1016,CHORD
Fly Above,H,61.28,57.15,10.95,0,0,57.4,815,NOTES
Fly Above (Vicissitude Remix),A,100.26,101.31,37.13,0,0,99.44,1200,PEAK
Fly Above (Vicissitude Remix),H,65,61.43,14.61,0,0,37.43,778,NOTES
Fly Away To India,A,65.02,70.01,48.56,0,0,48.66,712,PEAK
Fly Away To India,H,51.32,47.15,21.95,0,0,21.94,562,NOTES
fly through the night,A,72.32,75.72,25.65,0,0,53.01,863,PEAK
fly through the night,H,57.65,61.42,23.19,0,0,28,688,PEAK
Fly you to the star,A,95.48,88.58,52.31,0,0,83.48,1144,NOTES
Fly you to the star,H,68.29,54.29,40.13,0,0,40.05,818,NOTES
FlyAway,A,132.16,115.78,120.39,0,32.81,125.03,1648,NOTES
Flying Castle,A,146.2,123.68,86.26,0,70,129.28,1877,NOTES
Flying Castle,H,90.52,80.01,47.1,0,30,57.28,1162,NOTES
Follow Tomorrow,A,91.34,92.85,41.95,0,0,100.68,1142,CHORD
Follow Tomorrow,H,60.3,58.56,23.89,0,0,32.96,754,NOTES
foreplay,A,80.86,65.71,25.84,0,0,18.96,684,NOTES
foreplay,H,74.59,62.85,6.89,0,0,11.71,631,NOTES
Forgetting Machine,A,82.81,81.42,19.46,0,79.48,44.99,868,NOTES
Forgetting Machine,H,60.48,54.29,15.98,0,15,19.41,634,NOTES
four pieces of heaven,A,100.62,110.52,59.24,151.36,0,74.75,1225,SOFLAN
four pieces of heaven,H,81.15,88.56,43.08,143.82,0,32.9,988,SOFLAN
four pieces of heaven,L,124.69,158.92,17.35,151.7,0,116.11,1518,PEAK
four-leaf,A,80.58,92.84,26.41,0,0,42.13,867,PEAK
four-leaf,H,59.67,60.01,26.41,0,0,13.25,642,PEAK
Free Style,A,65.1,58.57,42.85,0,0,38.61,664,NOTES
Free Style,H,55.98,51.42,42.85,0,0,23.69,571,NOTES
FREEDOM,A,114.87,110.52,100.01,0,0,127.31,1481,CHORD
FREEDOM,H,68.26,65.71,60.46,0,0,43.73,880,NOTES
Freeway Shuffle,A,90.66,98.57,32.71,0,0,62.84,949,PEAK
Freeway Shuffle,H,62.1,57.15,32.02,0,0,16.08,650,NOTES
Freezing atmosphere,A,66.27,75.71,30.52,0,0,41.39,775,PEAK
Freezing atmosphere,H,50.02,54.28,26.16,0,0,18.4,585,PEAK
frequənt,A,150.1,130.26,40.29,0,0,142.09,1900,NOTES
frequənt,H,93.06,71.42,28.2,0,0,45.5,1178,NOTES
Friction[!]Function,A,129.19,121.05,107.86,0,26.71,117.06,1634,NOTES
Friction[!]Function,H,72.02,68.58,47.24,0,7.5,23.58,911,NOTES
Frisk And Squeak,A,100.32,82.85,99.4,0,0,81.4,1228,NOTES
Frisk And Squeak,H,65.44,67.14,62.5,0,0,17.55,801,PEAK
From Human Blood,A,149.38,130.26,76.48,0,48.81,128.56,1850,NOTES
From Human Blood,H,85.91,67.14,38.82,0,16.4,47.95,1064,NOTES
From Time To Time,A,99.92,89.99,2.25,0,0,74.41,1293,NOTES
From Time To Time,H,75.97,72.86,2.25,0,0,78.32,983,CHORD
Frozen Ray (original mix),A,76.21,74.28,9.16,0,0,52.56,909,NOTES
Frozen Ray (original mix),H,75.22,70,9.16,0,0,49.95,897,NOTES
fun,A,92.37,98.58,51.71,121.86,0,82.07,950,SOFLAN
fun,H,56.97,64.29,50.29,98.58,0,21.59,586,SOFLAN
Funny shuffle,A,111.53,115.78,98.27,0,0,113.32,1199,PEAK
Funny shuffle,H,54.88,51.42,53.54,0,0,25.09,590,NOTES
FUTURE is Dead,A,94.03,101.31,48.8,150.08,0,91.18,1151,SOFLAN
FUTURE is Dead,H,62.67,62.86,48.22,0,0,30.26,767,PEAK
FUZIN RIZIN,A,152.14,121.05,53.45,0,0,151.43,1929,NOTES
FUZIN RIZIN,H,79.52,67.15,37.37,0,0,58.74,1008,NOTES
ƒƒƒƒƒ,A,153.78,128.94,40.03,0,0,129.17,1624,NOTES
ƒƒƒƒƒ,H,105.07,92.84,39.34,0,0,68.11,1109,NOTES
G2,A,96.51,91.42,30.77,0,0,77.94,1188,NOTES
G59,A,154.23,142.1,42.16,0,0,158.72,2000,CHORD
G59,H,93.36,84.28,43.85,0,0,72.97,1210,NOTES
GAIA,A,132.51,126.31,40.32,0,0,113.56,1676,NOTES
GAIA,H,90.85,106.58,25.92,0,0,36.03,1149,PEAK
Galaxy Collapse,H,53.83,58.57,34.82,0,41.56,28.19,642,PEAK
GALGALIM,A,107.13,101.31,73.66,0,0,74.18,1208,NOTES
GALGALIM,H,91.88,91.42,73.02,0,0,58.08,1036,NOTES
GAMBOL,H,17.55,21.42,10.27,0,0,2.65,137,PEAK
Game Changers,A,109.78,109.21,113.24,48.28,0,112.25,1395,SCRATCH
Game Changers,H,58.24,55.72,71.68,30.9,0,28.93,740,SCRATCH
GAME ON,A,105.21,103.94,158.07,0,44.53,122.37,1386,SCRATCH
GAME ON,H,84.68,83.79,128.74,0,0,101.6,1141,SCRATCH
Ganymede,A,90.27,109.21,24.13,36.58,0,88.82,1199,PEAK
Ganymede,H,66.56,82.85,23.58,36.58,0,45.79,884,PEAK
Ganymede,L,102.09,136.84,17.55,36.58,0,84.13,1356,PEAK
garden,A,84.87,94.27,64.07,0,0,102.09,1100,CHORD
garden,H,59.63,57.14,42.15,0,0,52.19,773,NOTES
garden,L,122.12,122.36,66.88,0,0,155.21,1583,CHORD
Garuda,A,127.16,109.21,55.32,0,10.37,118.59,1323,NOTES
Garuda,H,80.94,67.14,28.71,0,3.9,48.59,842,NOTES
Geirskögul,A,87.46,100,53.67,0,33.54,92.34,1128,PEAK
Geirskögul,H,62.66,67.14,31.07,0,27.81,41.66,808,PEAK
GENE,A,154.54,132.89,29.41,0,0,149.95,2183,NOTES
GENE,H,86.14,82.85,47.89,0,23.29,77.66,1009,NOTES
GENERATE feat.綾倉盟,A,92.12,84.28,17.6,0,0,88.65,1182,NOTES
GENERATE feat.綾倉盟,H,69.51,58.57,13.61,0,0,51.07,892,NOTES
GENOCIDE,A,123.04,102.63,45.48,0,0,79.92,1222,NOTES
GENOM SCREAMS,A,65.68,91.42,13.39,0,0,30.51,536,PEAK
GENOM SCREAMS,H,51.1,48.57,17.85,0,0,7.11,417,NOTES
gentle stress,A,69.63,94.28,13.24,0,0,59.02,728,PEAK
gentle stress,H,32.72,60.01,7.66,0,0,12.55,342,PEAK
Get Higher,A,93.8,101.31,24.51,0,39.03,71.48,1171,PEAK
Get Higher,H,71.21,71.42,14,0,23.4,42.83,889,PEAK
Get On Your Feet,A,112.34,107.89,50.27,0,103.13,102.77,1384,NOTES
Get On Your Feet,H,74.19,72.85,17.15,0,29.67,36.77,914,NOTES
get set mind,A,101.61,88.57,36.11,0,0,106.5,1230,CHORD
get set mind,H,65.84,60,32.5,0,0,49.9,797,NOTES
"Get set, Go! feat.Kanae Asaba",A,86.7,84.28,39.58,0,0,79.25,1069,NOTES
"Get set, Go! feat.Kanae Asaba",H,60.02,55.72,35.45,0,0,28.43,740,NOTES
GET UP AGAIN,A,104.82,90,47.96,0,74.52,101.28,1226,NOTES
GET UP AGAIN,H,73.18,64.28,26.16,0,47.98,46.58,856,NOTES
Get Up! feat. Kanae Asaba,A,81.42,74.28,26.4,0,13.78,54.21,966,NOTES
Get Up! feat. Kanae Asaba,H,54.37,55.71,15.96,0,1.87,11.63,645,PEAK
Get Wicked,H,58.61,54.28,33.29,0,0,23.75,744,NOTES
Get'em up to R.A.V.E,A,85.73,81.42,42.08,0,0,63.32,1158,NOTES
Get'em up to R.A.V.E,H,66.05,58.57,35.06,0,0,31.89,892,NOTES
GHOST,A,116.52,125,65.95,88.36,0,107.34,1403,PEAK
GHOST,H,63.71,65.72,37.52,44.89,0,33.24,767,PEAK
Ghost Pulse,A,126.62,138.15,32.08,0,94.31,109.41,1409,PEAK
Ghost Pulse,H,76.56,78.57,30.11,0,42.39,35.38,852,PEAK
GHOST REVIVAL,A,102.94,95.71,34.32,0,0,60.91,1311,NOTES
GHOST REVIVAL,H,82.36,72.85,34.32,0,0,21.09,1049,NOTES
GIGA RAID,A,98.52,95.71,51.69,0,106.42,100.28,1222,CHARGE
GIGA RAID,H,76.68,65.72,29.37,0,11.25,50.43,951,NOTES
GIGA THRASH,A,111.77,109.21,67.47,0,20.76,103.57,1400,NOTES
GIGA THRASH,H,77.45,67.14,26.75,0,13.9,33.43,970,NOTES
GIGA VIOLATE,A,114.1,109.21,68.08,0,30.46,105.14,1392,NOTES
GIGA VIOLATE,H,68.28,60,40.01,0,12.49,28.41,833,NOTES
gigadelic,A,98.71,123.68,67.99,0,0,88.84,1301,PEAK
gigadelic,H,84.67,121.05,58.59,0,0,61.02,1116,PEAK
